Age,Income,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
36,83,1,3,0,0,0,0,0,1
60,152,2,1,0,0,0,0,0,0
45,30,1,1,0,0,0,0,1,0
27,34,1,3,0,0,0,0,1,1
47,44,1,3,0,0,0,0,1,1
44,182,2,1,0,0,0,0,0,0
54,44,3,1,117,0,0,0,1,0
57,122,2,1,153,0,1,1,1,1
52,35,4,1,0,0,0,0,1,0
51,91,1,3,0,0,0,0,0,0
57,30,2,2,0,0,0,0,0,0
65,53,1,3,0,0,0,0,1,0
58,28,1,3,0,0,0,0,1,0
64,85,4,2,200,0,0,0,1,0
52,28,2,2,90,0,0,0,1,1
58,41,4,1,177,0,0,0,1,0
52,154,1,3,0,1,1,1,1,0
43,41,1,3,0,0,0,0,1,0
56,33,3,1,0,0,0,0,0,0
37,182,3,3,0,1,0,0,1,0
53,59,2,3,0,0,0,0,1,0
27,129,2,1,0,0,1,0,0,0
53,35,3,3,136,0,0,0,1,0
42,185,3,2,0,1,1,1,1,1
58,45,4,2,201,0,0,0,0,0
36,62,4,2,145,0,0,0,0,0
53,183,3,3,467,1,0,1,1,1
48,14,2,3,0,0,0,0,1,0
54,53,1,3,0,0,0,0,1,1
26,48,3,3,169,0,0,0,0,0
50,128,2,1,0,0,0,0,1,0
31,105,1,1,331,0,0,0,1,0
35,40,3,1,0,0,0,0,1,1
63,10,2,1,0,0,0,0,1,0
29,102,2,1,303,0,0,0,0,0
57,31,3,2,0,0,0,0,1,0
30,30,4,1,158,0,0,0,1,0
33,21,1,3,0,0,1,0,0,0
62,44,2,1,0,0,0,0,0,0
35,48,1,3,164,0,0,0,1,0
37,21,3,2,0,0,0,0,1,0
37,84,4,2,0,0,0,0,1,1
35,64,3,2,230,0,0,0,1,0
35,82,1,1,138,0,0,0,0,0
59,39,4,1,0,0,0,0,1,0
53,45,2,3,0,0,0,0,1,1
45,133,4,3,0,1,0,1,1,1
46,152,2,1,0,0,0,0,1,0
40,12,1,1,91,0,1,0,0,0
42,32,3,1,149,0,0,0,1,0
25,74,4,1,204,0,0,0,0,0
39,54,2,2,159,0,0,0,0,1
30,181,3,2,0,1,0,1,1,1
58,75,2,3,0,0,0,0,1,0
41,95,3,1,240,0,1,0,0,0
37,190,4,2,565,1,0,1,1,0
36,90,1,1,0,0,0,0,1,0
27,20,4,1,134,0,0,0,1,1
60,64,3,3,0,0,0,0,0,0
62,85,2,3,98,0,0,0,0,0
67,105,4,2,0,0,0,0,1,0
44,21,1,1,0,0,0,0,1,0
24,78,2,2,0,0,0,0,0,0
45,158,2,1,132,0,0,0,1,1
58,125,1,1,219,0,0,0,0,0
61,81,3,2,0,0,0,0,1,0
54,183,1,1,0,0,0,0,1,1
28,54,4,2,0,0,0,0,1,0
49,79,4,3,212,0,0,0,1,0
35,38,1,2,136,0,0,0,1,0
36,172,4,2,295,1,0,0,1,0
34,184,3,1,0,1,0,0,0,0
36,158,2,1,114,0,0,0,1,1
35,188,1,3,282,1,0,0,1,0
27,20,4,3,0,0,0,0,1,0
42,60,4,3,151,0,0,0,0,1
65,113,4,3,0,0,0,0,1,0
29,70,4,1,0,0,0,0,1,1
65,84,2,3,0,0,0,0,1,1
59,23,2,3,0,0,0,0,1,0
46,141,2,1,0,0,1,1,1,1
59,110,3,1,264,0,0,0,1,0
52,31,4,1,0,0,0,0,1,1
60,22,1,1,80,0,0,0,0,0
43,91,1,1,0,0,1,0,0,0
65,82,4,3,252,0,0,0,1,0
50,23,1,1,0,0,0,0,0,0
48,35,1,1,0,0,1,0,1,0
49,114,1,3,0,1,0,0,1,0
58,18,3,2,0,0,0,0,1,1
24,80,2,3,238,0,0,0,0,0
58,74,2,3,0,0,0,0,0,1
45,122,4,2,0,1,0,0,1,0
42,73,3,2,0,0,0,0,0,0
64,40,2,1,0,0,0,0,1,0
49,55,4,3,0,0,0,0,1,0
55,69,1,2,0,0,1,0,0,1
40,92,4,2,0,0,0,0,1,0
28,48,4,3,0,0,0,0,1,1
57,113,4,3,327,1,0,0,1,0
50,58,1,2,0,0,0,0,1,0
40,109,2,1,0,0,0,0,1,0
55,39,3,2,0,0,0,0,1,1
53,33,3,2,144,0,0,0,0,0
48,18,4,1,0,0,0,0,1,1
59,63,1,1,0,0,0,0,1,1
58,43,1,2,0,0,0,0,1,0
38,70,4,3,0,0,0,0,1,0
49,19,1,3,0,0,0,0,0,0
60,39,4,2,140,0,0,0,1,0
54,81,3,1,0,0,0,0,0,0
28,34,4,3,0,0,0,0,0,0
27,140,1,2,175,1,1,1,1,0
42,114,1,1,0,0,0,0,0,0
52,55,2,3,151,0,0,0,0,0
54,21,1,2,76,0,0,0,1,0
56,50,4,2,0,0,1,0,1,0
58,41,3,1,0,0,0,0,1,1
56,190,3,1,0,1,0,1,1,0
64,8,2,3,0,0,0,0,1,0
35,55,2,2,0,0,0,0,1,0
45,40,2,1,0,0,0,0,0,1
57,22,3,2,0,0,0,0,1,0
35,44,2,2,0,0,1,0,0,1
46,102,3,3,0,1,0,0,1,0
30,54,4,3,235,0,0,0,1,0
44,130,4,2,0,1,0,0,0,0
39,75,3,2,0,0,0,0,1,1
42,42,2,1,0,0,0,0,1,0
34,133,1,1,0,0,0,0,1,0
46,40,1,2,0,0,0,0,1,0
55,34,3,1,101,0,0,0,1,0
28,142,1,1,0,0,0,0,1,0
35,64,3,1,0,0,0,1,1,1
60,44,2,3,170,0,0,0,1,0
50,95,1,1,262,0,0,0,1,0
52,49,1,3,0,0,0,0,1,0
51,12,2,1,0,0,0,0,0,0
51,98,1,3,0,0,0,0,1,1
59,42,4,1,0,0,0,0,1,0
53,44,2,3,0,0,0,0,1,1
43,124,1,1,0,0,0,0,0,0
31,175,2,1,0,0,0,0,1,0
32,22,4,1,0,0,0,0,0,0
41,78,4,1,99,0,0,0,1,0
31,54,2,2,109,0,0,0,0,1
41,154,1,1,0,0,0,0,0,1
47,42,3,2,0,0,0,0,1,0
37,195,2,1,635,0,0,0,1,0
53,80,1,3,0,0,0,0,1,1
49,81,3,2,0,0,0,0,1,0
62,89,2,1,0,0,0,0,1,1
33,61,3,2,0,0,0,0,1,0
54,25,4,3,0,0,0,0,0,1
27,43,3,2,163,0,0,0,1,0
60,122,1,1,352,0,0,0,0,0
29,160,1,1,385,0,0,0,1,0
56,83,4,2,0,0,0,0,0,0
55,79,2,3,0,0,0,0,0,0
45,30,3,2,0,0,0,0,1,1
33,145,1,1,437,0,0,0,1,0
45,151,2,1,328,0,0,0,0,0
44,14,2,3,98,0,0,0,0,1
37,19,3,2,0,0,0,0,1,0
42,55,1,3,135,0,0,0,1,0
26,132,2,3,0,1,0,0,0,1
33,182,1,1,0,0,0,0,0,0
61,78,3,1,0,0,0,0,1,1
31,42,1,2,0,0,0,0,1,1
54,44,2,3,187,0,0,0,1,0
62,195,4,3,522,1,0,1,1,1
61,53,3,2,0,0,0,0,1,0
66,65,3,1,0,0,0,0,0,0
38,43,4,1,0,0,0,0,0,0
55,38,4,3,0,0,0,0,0,1
60,50,1,3,0,0,0,0,1,0
23,81,2,2,0,0,0,0,0,0
29,41,1,3,0,0,0,0,1,1
35,73,3,1,0,0,0,0,1,0
53,31,2,3,104,0,0,0,0,1
32,84,3,2,0,0,0,0,1,1
38,95,2,1,0,0,0,0,1,1
44,162,4,1,301,1,0,0,0,0
43,60,2,3,115,0,0,0,0,0
54,121,2,3,0,1,1,0,0,0
52,43,3,2,165,0,0,1,1,1
31,38,1,2,182,0,0,1,1,1
47,82,1,1,276,0,0,0,1,0
42,52,4,1,0,0,0,0,1,0
57,43,3,1,168,0,0,0,0,1
33,82,1,2,0,0,1,1,1,1
35,161,1,1,0,0,1,0,1,0
56,24,2,2,0,0,0,0,1,0
57,102,1,1,0,0,0,0,1,0
25,53,3,2,0,0,0,0,0,0
53,85,1,1,0,0,0,0,0,0
59,111,3,1,0,0,0,0,1,0
56,90,2,1,0,0,0,0,1,1
54,94,2,1,188,0,0,0,0,0
48,63,4,3,0,0,0,0,0,0
55,153,2,2,0,1,1,1,1,0
33,39,2,3,0,0,0,0,0,0
46,205,2,1,181,0,1,0,1,0
42,142,1,1,496,0,0,0,1,0
49,163,2,1,0,0,1,0,0,0
42,113,3,1,0,0,1,0,1,0
46,64,1,1,0,0,0,0,1,1
65,20,3,3,0,0,0,0,0,1
50,179,1,1,0,0,0,0,1,0
54,91,2,3,90,0,0,0,1,0
42,103,1,1,0,1,1,1,1,1
57,80,4,2,0,0,0,0,0,0
61,38,2,1,0,0,0,0,0,0
60,44,1,1,0,0,0,0,0,1
40,164,1,2,0,1,0,0,0,0
33,81,3,1,0,0,0,0,1,1
37,95,2,2,83,0,0,0,0,0
52,44,3,2,0,0,0,0,0,1
33,88,3,1,0,0,0,0,1,1
62,148,3,2,0,1,0,0,1,0
62,169,3,2,184,1,0,1,1,1
63,11,1,2,102,0,0,0,0,1
55,92,1,3,158,0,0,0,0,1
33,74,3,2,0,0,0,0,1,0
25,72,3,1,0,0,0,0,1,0
55,63,3,1,0,0,0,0,1,0
29,172,2,1,415,0,0,0,1,0
45,183,2,1,0,0,0,0,1,1
60,40,1,3,166,0,0,0,1,0
44,68,4,1,0,0,1,0,0,1
48,78,4,3,0,0,0,0,1,0
57,68,2,1,184,0,0,0,0,0
58,49,1,1,99,0,0,0,1,1
58,39,2,3,0,0,0,0,1,0
44,151,1,1,392,0,0,0,1,0
54,159,2,1,461,0,0,0,1,0
59,89,4,2,0,0,0,0,1,1
63,105,4,3,244,0,0,0,0,1
61,78,2,1,0,0,0,0,1,1
58,128,2,1,344,0,0,0,0,0
44,81,4,1,228,0,0,0,0,1
53,50,4,3,152,0,0,0,1,0
63,38,3,3,178,0,0,0,1,1
41,119,2,1,263,0,1,0,1,0
50,110,3,2,0,0,0,0,1,0
51,29,1,3,102,0,0,0,0,1
47,19,1,3,0,0,0,0,1,0
43,130,2,3,221,1,0,0,0,1
46,38,1,1,130,0,0,0,1,0
50,31,1,3,0,0,0,0,0,0
33,14,4,2,105,0,0,0,1,0
27,158,3,2,0,1,0,1,1,0
34,39,4,1,115,0,0,0,1,0
34,141,2,3,0,1,0,0,0,1
28,33,3,1,167,0,0,0,1,0
29,92,2,1,0,0,0,0,1,0
52,78,3,2,0,0,0,0,0,0
47,42,3,2,0,0,0,0,1,1
41,15,2,2,83,0,0,0,0,0
58,48,1,2,0,0,0,0,1,0
37,63,3,1,0,0,0,0,1,0
57,149,1,1,0,0,1,0,0,0
63,49,1,1,103,0,0,0,1,0
60,125,2,1,0,0,0,0,0,0
50,58,1,2,0,0,0,0,1,0
60,48,3,1,0,0,0,0,1,0
54,75,2,3,0,0,0,0,0,1
28,114,2,1,0,0,0,0,1,0
45,134,4,2,0,1,0,1,1,1
28,111,4,3,0,0,0,0,1,0
54,62,4,2,149,0,0,0,1,0
42,45,1,1,0,0,1,0,1,0
30,113,2,1,0,0,0,0,1,0
61,128,1,1,0,0,0,0,1,0
64,168,4,3,0,1,0,0,1,0
38,81,1,3,206,0,1,0,1,0
39,75,1,2,297,0,0,0,0,1
54,21,4,3,0,0,0,0,0,0
59,83,3,1,0,0,0,0,1,0
39,121,1,1,368,0,1,0,1,0
63,40,4,3,0,0,0,0,1,0
31,101,1,3,170,0,1,0,0,0
56,90,2,3,0,0,0,0,0,0
47,68,1,2,0,0,0,0,1,1
28,74,2,2,221,0,1,0,0,0
32,74,4,2,257,0,0,0,0,1
54,51,2,3,0,0,0,0,0,0
29,149,1,1,0,0,0,0,1,0
39,31,1,3,88,0,0,0,1,1
26,85,2,3,0,0,0,0,0,0
29,62,2,3,0,0,0,0,0,1
46,44,1,1,110,0,1,0,1,0
38,63,3,3,190,0,1,1,1,1
55,23,2,1,0,0,0,0,1,1
48,40,3,2,87,0,0,0,1,0
36,78,2,3,204,0,0,0,1,1
39,40,3,3,129,0,0,0,1,0
40,78,4,1,0,0,1,1,1,0
26,129,3,2,0,1,0,0,0,0
55,71,3,2,0,0,0,0,0,1
61,23,3,3,0,0,0,0,1,0
57,15,2,1,0,0,0,0,1,0
56,28,1,1,138,0,0,0,0,1
31,23,3,1,95,0,0,0,0,0
61,19,1,3,0,0,0,0,1,0
58,42,3,3,158,0,0,0,0,1
43,113,2,1,325,0,1,0,0,0
29,34,4,2,0,0,0,0,0,1
50,19,1,2,104,0,0,0,0,1
49,43,1,2,0,0,0,0,1,1
43,179,3,1,0,1,1,1,1,0
58,44,3,3,0,0,0,0,0,0
41,21,2,2,0,0,0,0,0,0
65,115,1,1,174,0,0,0,0,1
52,81,4,2,0,0,0,0,0,1
55,91,2,1,0,0,0,0,0,0
49,30,4,2,0,0,0,0,0,1
52,55,3,3,0,0,0,0,1,0
56,48,2,3,0,0,0,0,0,1
30,23,4,2,121,0,0,0,0,0
36,21,3,2,0,0,0,0,0,0
41,55,2,1,0,0,0,0,0,0
42,21,3,2,0,0,0,0,1,0
60,40,3,3,0,0,1,0,1,0
44,30,4,1,0,0,0,0,0,1
34,78,3,2,0,0,0,0,1,0
56,65,2,3,0,0,0,0,1,0
31,50,4,3,209,0,0,0,1,0
29,55,4,2,0,0,1,0,1,0
31,111,2,1,0,0,0,0,0,0
36,21,3,2,0,0,0,0,0,1
42,65,3,3,256,0,0,0,1,0
64,114,1,3,0,0,0,0,1,0
61,54,3,3,179,0,0,0,1,0
35,75,2,2,0,0,0,0,1,0
28,13,4,1,0,0,0,0,0,1
38,54,2,3,218,0,0,0,0,0
44,22,3,2,126,0,0,0,1,1
45,198,2,1,0,0,0,0,1,1
46,18,1,1,0,0,0,0,1,1
57,74,4,1,0,0,0,0,0,1
40,61,4,3,0,0,0,0,1,0
38,64,2,1,0,0,0,0,0,0
39,10,2,2,0,0,1,0,0,1
23,82,2,2,0,0,1,0,0,1
47,61,3,2,168,0,0,0,1,1
32,83,2,1,148,0,1,0,1,0
30,73,3,3,0,0,0,0,1,0
54,22,2,1,89,0,0,0,1,0
25,91,2,2,321,0,0,0,0,0
60,65,3,3,94,0,1,1,0,1
61,13,3,1,0,0,0,0,1,0
36,103,1,1,255,0,0,0,1,0
52,95,1,1,0,0,0,0,1,0
33,31,4,1,0,0,0,0,1,1
57,131,3,1,0,1,0,0,1,0
34,175,4,3,0,1,1,1,1,1
50,38,4,1,0,0,0,0,1,0
43,104,3,1,0,0,0,0,1,0
34,114,3,3,0,1,0,0,0,0
26,38,4,2,0,0,0,0,1,0
26,30,4,3,0,0,0,0,1,1
48,19,2,3,106,0,0,0,0,0
49,25,4,1,0,0,0,0,1,1
47,124,4,3,0,1,0,0,0,0
43,20,3,1,0,0,0,0,0,0
40,83,1,3,0,0,0,0,0,0
31,18,4,2,0,0,0,0,0,1
27,99,1,3,149,1,0,0,0,1
55,62,3,2,0,0,0,0,1,0
54,24,1,2,0,0,0,0,0,0
23,13,4,1,84,0,0,0,1,0
54,64,2,3,0,0,1,0,1,0
57,62,3,1,240,0,0,0,0,0
41,158,1,2,0,1,1,1,0,1
28,88,1,1,0,0,0,0,1,0
33,28,4,1,0,0,0,0,1,0
51,52,2,3,0,0,0,0,0,0
28,82,4,1,0,0,0,0,1,1
63,140,2,1,97,0,0,0,0,1
29,80,1,2,0,0,0,0,1,1
62,58,4,2,228,0,0,0,0,1
51,180,1,1,0,0,0,0,1,0
52,55,1,2,227,0,0,0,0,0
43,65,3,2,100,0,0,0,0,0
39,62,3,2,0,0,0,0,0,0
35,23,4,1,0,0,0,0,0,0
34,35,1,1,0,0,0,0,1,0
49,35,4,2,0,0,0,0,0,1
43,74,4,1,0,0,0,0,0,0
48,14,3,1,0,0,0,0,1,0
30,83,2,3,199,0,0,0,0,1
46,71,4,3,0,0,0,0,0,0
43,53,2,1,130,0,1,0,1,0
27,103,2,1,84,0,0,0,0,0
39,109,1,1,0,0,0,0,1,0
58,60,2,2,94,0,1,0,1,0
44,12,3,2,0,0,0,0,1,0
39,141,2,1,0,0,0,0,1,0
35,128,1,1,0,0,0,0,1,0
41,98,3,1,296,0,0,0,0,0
43,41,1,3,0,0,0,0,0,0
55,90,2,3,0,0,0,0,0,1
32,31,1,1,0,0,0,0,0,0
56,74,1,3,0,0,0,0,0,0
30,83,4,3,0,0,0,0,0,1
65,35,1,3,0,0,0,0,0,0
31,140,1,1,0,0,0,0,0,1
41,65,3,3,0,0,0,0,0,0
55,35,3,1,0,0,0,0,0,0
37,73,4,3,0,0,0,0,1,1
34,29,1,2,0,0,0,0,1,0
34,55,4,2,147,0,0,0,0,1
33,20,4,2,0,0,0,0,1,0
48,70,1,2,0,0,0,0,0,0
28,81,4,1,0,0,0,0,0,0
30,25,2,1,0,0,1,0,1,0
44,119,2,1,239,0,0,0,1,0
61,49,4,2,185,0,0,0,0,0
59,38,1,1,0,0,0,0,1,1
33,80,2,3,0,0,0,0,1,1
56,84,1,1,0,0,0,0,1,1
53,61,4,2,0,0,0,0,1,0
42,173,2,2,373,1,0,1,1,1
43,60,2,1,0,0,1,0,0,0
35,83,2,3,0,0,0,0,1,0
61,59,1,2,0,0,0,0,0,0
39,32,3,3,116,0,0,0,1,0
61,33,3,3,0,0,0,0,1,0
40,19,4,3,0,0,0,0,1,0
34,14,4,1,0,0,0,0,0,0
65,94,4,1,120,1,0,1,1,1
40,154,2,1,325,0,0,0,1,0
39,33,1,2,0,0,0,0,0,0
61,28,2,3,135,0,0,0,1,0
40,44,1,1,0,0,1,0,1,0
49,81,2,3,0,0,0,0,0,0
43,29,1,3,0,0,0,0,1,0
45,58,3,3,0,0,1,0,1,0
52,38,4,2,0,0,0,0,0,1
32,82,3,1,0,0,0,0,1,1
31,18,1,3,0,0,0,0,1,0
27,45,2,2,0,0,0,0,0,1
33,64,4,1,0,0,0,0,0,0
65,48,3,1,0,0,0,0,0,1
62,24,1,3,0,0,1,0,1,0
55,65,4,3,0,0,0,0,1,0
46,111,1,1,329,0,0,0,0,0
37,114,3,2,0,0,0,0,1,0
60,39,2,3,0,0,0,0,1,0
44,19,1,3,0,0,0,0,0,1
35,22,3,2,0,0,0,1,1,1
52,49,4,2,0,0,0,0,1,0
30,40,1,1,0,0,0,0,1,0
62,63,1,1,118,0,0,0,1,0
41,55,1,1,0,0,0,0,0,0
38,33,1,2,0,0,0,0,1,0
52,31,4,3,0,0,0,0,1,0
48,24,4,1,0,0,0,0,1,0
47,81,4,3,0,0,0,0,1,1
41,81,1,2,223,0,0,0,1,0
44,113,2,1,0,0,0,0,1,1
31,92,2,1,0,0,0,0,0,0
50,81,1,1,0,0,0,0,0,0
36,101,3,3,0,0,1,0,0,1
52,78,3,2,0,0,0,0,0,1
62,78,2,3,0,0,0,0,1,0
55,35,1,2,118,0,0,0,0,1
61,9,2,3,0,0,0,0,1,0
34,82,4,2,0,0,0,0,1,1
34,41,1,3,0,0,0,0,0,0
59,84,1,3,0,0,0,0,1,0
41,42,4,2,185,0,1,0,1,0
33,54,3,1,0,0,0,0,0,1
55,84,2,3,0,0,0,0,0,0
64,131,1,1,0,0,0,0,0,0
44,85,2,3,0,0,0,0,1,0
32,84,4,1,0,0,0,0,1,0
67,114,4,3,0,0,0,0,1,0
40,61,3,3,0,0,0,0,1,0
57,39,1,3,0,0,0,0,1,1
59,21,2,1,120,0,0,0,1,0
43,111,4,3,0,1,0,0,1,0
58,68,2,1,113,0,0,0,0,0
50,179,4,2,0,1,0,0,1,0
52,93,4,2,0,1,0,0,0,1
35,85,2,1,0,0,0,0,0,0
40,180,1,1,0,0,0,0,0,0
31,110,2,3,0,0,0,0,1,0
32,65,1,1,268,0,0,0,1,0
55,159,1,3,0,1,0,0,0,0
43,81,2,1,0,0,0,0,1,0
31,132,1,1,0,0,0,0,1,0
26,44,1,2,0,0,0,0,0,0
58,98,1,1,0,0,0,0,0,0
51,62,2,2,0,0,0,0,1,1
45,91,1,1,0,0,0,0,1,0
56,29,4,2,87,0,0,0,1,0
25,101,4,3,0,0,0,0,0,1
38,65,3,2,0,0,0,0,1,0
62,58,1,2,0,0,0,0,0,1
39,32,2,3,0,0,0,0,1,0
56,140,4,1,292,1,0,0,0,0
50,44,1,1,187,0,0,0,1,1
52,113,1,3,0,0,0,0,0,0
53,38,1,2,0,0,0,0,1,0
25,13,4,1,0,0,1,0,0,0
44,62,2,1,0,0,1,0,1,0
42,29,3,3,0,0,0,0,0,0
42,141,3,2,0,1,0,0,0,0
63,132,1,2,0,1,0,0,1,0
57,23,1,3,0,0,0,0,1,1
56,11,2,1,89,0,0,0,0,0
60,90,4,2,0,0,0,0,1,0
62,43,1,2,0,0,0,0,1,0
48,59,4,1,0,0,0,0,1,1
37,28,2,3,0,0,0,0,0,0
55,28,2,2,82,0,0,0,1,1
42,108,3,1,383,0,0,0,1,0
39,78,1,3,0,0,0,0,0,0
47,65,1,1,0,0,0,0,1,0
34,25,4,1,0,0,0,0,1,0
48,108,2,3,0,0,0,0,0,1
52,43,4,2,0,0,0,0,1,0
53,95,4,2,0,0,0,0,1,1
49,24,1,1,0,0,0,0,0,0
47,190,2,1,0,0,0,0,0,0
48,24,1,3,0,0,0,0,0,0
38,41,4,1,0,0,0,0,1,0
48,80,3,1,0,0,0,0,0,0
56,63,3,3,0,0,0,0,1,0
65,79,3,3,0,0,0,0,0,0
46,105,4,1,0,1,0,0,0,0
60,153,3,3,0,1,0,0,0,1
50,114,1,1,0,0,0,0,0,1
41,120,1,1,0,0,0,0,1,0
41,104,1,3,0,0,0,1,1,1
60,20,1,1,0,0,0,0,1,0
57,41,1,1,0,0,1,0,1,0
48,35,2,1,0,0,0,0,0,0
53,174,1,2,0,1,0,0,1,0
42,164,1,3,0,1,1,1,1,1
45,22,1,1,0,0,0,0,0,0
35,132,1,1,82,0,0,0,0,1
34,32,4,3,0,0,0,0,1,0
67,21,3,3,0,0,0,0,0,1
36,49,2,2,0,0,0,0,0,1
37,79,4,2,280,0,0,0,1,0
40,30,2,3,86,0,0,0,0,0
35,118,2,1,358,0,0,0,0,0
60,11,4,3,0,0,0,0,1,0
59,61,3,3,0,0,0,0,1,0
35,43,4,2,0,0,1,0,1,0
27,141,4,3,354,1,0,0,0,0
29,54,4,3,0,0,0,0,0,0
35,33,2,1,0,0,1,0,1,0
38,84,3,3,121,0,0,0,1,1
62,125,1,3,0,1,0,0,1,0
43,110,1,1,0,0,0,0,0,1
35,14,4,1,0,0,0,1,1,1
41,65,2,1,0,0,0,0,1,1
65,78,3,3,0,0,0,1,1,1
61,18,3,3,0,0,0,0,0,0
55,95,2,3,275,0,0,0,0,0
28,95,2,2,0,0,0,0,0,0
52,191,1,1,0,0,0,0,1,0
34,19,1,3,83,0,0,0,1,0
49,19,4,3,0,0,0,0,1,1
42,39,1,3,0,0,0,0,1,0
49,93,1,1,0,0,0,0,1,1
49,115,3,3,0,1,0,0,0,0
32,112,1,2,408,0,1,1,1,1
59,40,4,1,0,0,0,0,0,0
43,45,3,2,0,0,0,0,0,0
48,133,1,1,0,0,0,0,0,0
31,85,3,1,87,0,0,0,1,1
30,18,2,2,0,0,0,0,1,0
58,54,4,2,0,0,0,0,1,0
41,41,2,2,105,0,0,0,0,0
38,21,1,3,0,0,0,0,1,0
33,152,1,1,0,0,0,0,1,1
51,53,1,2,0,0,0,0,1,0
45,163,3,2,0,1,0,1,0,1
34,84,4,2,0,0,0,0,1,0
39,59,3,3,199,0,1,0,1,0
44,33,3,2,0,0,0,0,0,0
55,81,4,1,209,0,0,0,1,0
28,182,3,2,442,1,0,1,1,1
57,61,1,3,0,0,0,0,0,0
43,88,4,2,0,0,0,0,1,0
46,170,2,1,0,0,0,0,0,0
35,83,4,3,315,0,0,0,1,0
25,44,4,2,0,0,0,0,0,1
65,83,3,3,0,0,0,0,1,0
64,21,1,2,76,0,0,0,0,1
39,143,1,1,0,0,0,0,1,1
62,103,2,1,0,0,1,1,1,0
46,135,3,1,213,1,0,0,1,0
36,162,1,1,153,0,1,0,1,0
42,73,4,1,0,0,1,0,0,0
35,142,4,3,0,1,0,0,0,0
63,25,2,3,0,0,0,0,1,0
45,115,2,1,85,0,0,0,1,0
27,88,3,1,238,0,0,0,0,0
29,73,3,3,0,0,0,0,0,0
55,94,1,3,221,0,0,0,0,0
32,58,1,1,0,0,0,0,1,0
37,81,3,2,0,0,0,0,1,1
25,113,4,3,0,0,0,0,1,0
41,35,2,2,135,0,0,0,0,0
52,65,1,1,0,0,0,0,1,1
31,170,2,1,137,0,0,0,1,0
40,62,2,2,0,0,0,0,1,1
54,54,2,3,97,0,0,0,0,0
48,39,1,2,0,0,0,0,0,0
39,28,1,3,118,0,0,0,1,1
64,95,2,3,0,0,0,0,1,1
54,82,3,2,0,1,0,0,1,0
39,21,1,3,101,0,0,0,0,0
55,50,2,3,0,0,0,0,1,0
42,34,3,3,0,0,0,0,0,1
58,19,4,3,0,0,0,0,0,0
45,71,4,1,0,0,0,0,1,0
29,113,2,2,84,0,0,0,1,1
36,9,4,3,0,0,0,0,1,0
63,118,1,1,427,0,0,0,0,0
55,79,4,1,0,0,0,0,0,0
54,72,3,3,0,0,0,0,0,1
61,18,1,1,0,0,0,0,0,0
36,93,2,1,0,0,0,0,1,1
61,62,1,2,244,0,0,0,1,0
39,23,3,2,0,0,0,0,1,1
57,40,3,3,0,0,0,1,1,1
35,34,4,1,87,0,0,0,1,1
66,114,1,3,0,0,0,0,1,1
49,125,1,1,0,0,0,0,0,1
48,41,1,3,0,0,0,0,0,1
61,38,2,3,0,0,0,0,0,0
44,45,4,2,0,0,0,0,1,1
23,12,4,1,90,0,0,0,1,0
31,115,2,3,189,0,0,0,1,0
39,175,2,1,0,0,0,0,1,0
45,24,1,3,0,0,0,0,0,0
39,28,2,2,108,0,0,0,0,1
64,32,2,1,0,0,0,0,1,1
64,63,2,3,184,0,1,0,1,0
47,32,1,1,0,0,0,0,0,1
34,60,4,1,0,0,1,0,0,0
56,53,2,3,78,0,0,0,0,0
33,58,4,1,0,0,1,0,0,0
56,42,4,2,0,0,0,0,0,0
57,39,4,2,0,0,1,0,1,0
43,72,1,1,271,0,0,0,1,0
43,80,3,1,0,0,0,1,1,1
26,39,4,2,0,0,0,0,0,1
64,18,2,3,0,0,1,1,1,1
43,30,1,3,0,0,0,0,1,0
44,54,1,1,202,0,0,0,0,0
60,128,1,1,0,0,0,0,1,0
37,38,1,2,116,0,0,0,0,1
56,120,1,1,186,0,0,0,1,0
54,25,4,3,109,0,0,0,0,0
43,85,4,3,110,0,0,0,1,1
57,135,3,2,0,1,1,1,1,0
29,14,4,3,0,0,0,0,0,1
54,70,1,3,251,0,0,0,1,1
61,23,3,2,0,0,0,0,0,0
29,31,4,2,0,0,0,0,1,0
47,132,1,1,0,0,0,0,1,0
43,28,3,1,0,0,0,0,1,1
46,125,2,3,0,1,0,0,1,0
55,91,2,1,0,0,0,0,1,0
48,191,2,1,231,0,0,0,0,1
26,88,2,2,0,0,0,0,0,0
63,84,4,3,0,0,0,0,1,1
57,64,3,3,142,0,0,0,1,0
58,28,2,2,146,0,1,0,1,0
28,149,1,1,0,0,0,0,1,0
61,172,4,1,0,1,0,1,1,1
65,42,1,2,0,0,0,0,0,0
33,53,2,2,96,0,0,0,0,1
63,149,2,3,364,1,0,0,1,0
43,113,2,2,0,0,0,0,0,1
26,79,2,1,0,0,0,0,1,0
57,175,2,1,429,0,0,0,1,1
50,38,1,3,0,0,0,0,1,0
54,120,4,2,431,1,0,0,1,0
59,52,4,1,0,0,1,0,0,0
49,42,2,2,0,0,0,0,1,0
54,13,1,1,0,0,0,0,0,0
65,141,2,1,0,0,1,0,1,0
34,131,2,1,156,0,0,0,1,1
31,133,1,3,0,1,0,0,0,0
31,64,2,1,0,0,0,0,1,0
64,49,2,1,0,0,1,0,1,0
52,34,1,3,0,0,0,0,1,0
57,91,1,1,81,0,1,0,0,0
